id,price,bedrooms,bathrooms,toilets,furnished,serviced,shared,parking,category,type,sub_type,state,locality,listdate
10625,85000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-10-28 10:14:00
10629,350000.0,4,0,5.0,0,0,0,0,For Rent,House,Missing,Nairobi,Westlands,2022-10-28 12:04:00
10630,300000.0,4,0,5.0,0,0,0,0,For Rent,House,Missing,Nairobi,Westlands,2022-10-28 12:12:00
10631,270000.0,4,0,5.0,0,0,0,0,For Rent,House,Missing,Nairobi,Westlands,2022-10-28 12:24:00
10633,210000.0,4,0,4.0,0,0,0,0,For Rent,House,Missing,Nairobi,Westlands,2022-10-28 12:36:00
10650,70000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-10-29 05:57:00
10651,150000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-29 06:12:00
10687,50000.0,2,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Parklands,2022-10-30 09:05:00
10688,80000.0,4,3,3.0,0,0,0,3,For Rent,House,Detached Duplex,Nairobi,Parklands,2022-10-30 09:15:00
10689,50000.0,2,2,1.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-30 09:42:00
10690,140000.0,2,2,2.0,1,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-30 10:03:00
10691,120000.0,1,1,1.0,1,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-30 10:15:00
10692,60000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-10-30 10:42:00
10693,55000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-10-30 12:50:00
10694,65000.0,3,2,2.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-30 13:14:00
10695,75000.0,2,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-10-30 13:15:00
10730,150000.0,3,4,4.0,1,1,0,3,For Rent,Apartment,Missing,Mombasa,Nyali,2022-10-31 13:21:00
10731,88000.0,3,4,3.0,0,0,1,3,For Rent,Apartment,Missing,Mombasa,Nyali,2022-10-31 13:48:00
10732,120000.0,4,3,3.0,0,0,0,5,For Rent,House,Townhouse,Mombasa,Nyali,2022-10-31 14:00:00
10753,80000.0,4,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-01-11 12:49:00
10754,80000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Lavington,2022-01-11 12:53:00
10766,175000.0,3,4,4.0,1,1,0,3,For Rent,Apartment,Missing,Mombasa,Nyali,2022-01-11 21:00:00
10767,28000.0,1,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Mombasa,Nyali,2022-01-11 21:35:00
10772,90000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Lavington,2022-02-11 10:22:00
10773,280000.0,5,5,6.0,0,0,0,4,For Rent,House,Missing,Nairobi,Karen,2022-02-11 11:40:00
10776,120000.0,2,2,2.0,1,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-02-11 12:57:00
10797,90000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-02-11 16:47:00
10801,23000.0,2,1,1.0,0,1,0,2,For Rent,Apartment,Missing,Kiambu,Kikuyu,2022-03-11 07:40:00
10802,25000.0,2,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Kiambu,Kikuyu,2022-03-11 07:46:00
10804,40000.0,3,2,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kileleshwa,2022-03-11 11:45:00
10805,40000.0,3,2,3.0,0,0,0,2,For Rent,House,Detached Bungalow,Nairobi,Kileleshwa,2022-03-11 11:49:00
10813,113000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-04-11 12:20:00
10817,90000.0,3,3,3.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-04-11 21:55:00
10818,140000.0,2,2,2.0,1,1,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-04-11 22:00:00
10838,110000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-05-11 04:21:00
10839,190000.0,4,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-05-11 09:00:00
10843,65000.0,1,1,1.0,1,1,1,2,For Rent,Apartment,Missing,Mombasa,Nyali,2022-05-11 12:30:00
10854,50000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Embakasi,2022-06-11 08:38:00
10855,140000.0,1,1,1.0,1,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-06-11 12:01:00
10861,175000.0,2,2,2.0,1,1,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-07-11 06:17:00
10862,95000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-07-11 06:23:00
10863,105000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Lavington,2022-07-11 06:29:00
10864,50000.0,1,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-07-11 07:47:00
10865,55000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-07-11 08:09:00
10866,50000.0,3,1,1.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-07-11 08:22:00
10867,85000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Parklands,2022-07-11 08:42:00
10868,45000.0,1,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-07-11 08:55:00
10870,50000.0,2,2,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Parklands,2022-07-11 09:21:00
10872,95000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-07-11 14:06:00
10876,45000.0,3,3,3.0,0,0,0,3,For Rent,House,Detached Bungalow,Kajiado,Kitengela,2022-08-11 07:16:00
10881,65000.0,3,4,4.0,0,0,0,2,For Rent,House,Detached Bungalow,Nairobi,Kileleshwa,2022-08-11 11:18:00
10882,65000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-08-11 11:27:00
10883,20000.0,1,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-08-11 11:34:00
10884,20000.0,1,2,2.0,0,0,0,1,For Rent,House,Detached Bungalow,Nairobi,Westlands,2022-08-11 11:46:00
10888,42000.0,2,2,3.0,0,0,0,1,For Rent,House,Detached Bungalow,Nairobi,Kilimani,2022-09-11 06:59:00
10889,42000.0,2,2,3.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-09-11 07:03:00
10890,38000.0,1,1,1.0,0,0,0,2,For Rent,Apartment,Mini Flat,Nairobi,Parklands,2022-09-11 07:25:00
10893,35000.0,1,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Parklands,2022-09-11 07:49:00
10894,55000.0,3,1,1.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Parklands,2022-09-11 08:05:00
10899,45000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 09:57:00
10900,65000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 10:19:00
10901,75000.0,3,2,2.0,0,0,0,2,For Rent,House,Detached Bungalow,Kiambu,Thika,2022-09-11 10:20:00
10902,150000.0,4,3,3.0,1,0,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 10:32:00
10904,65000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 10:50:00
10906,65000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 11:20:00
10907,85000.0,3,2,2.0,0,0,0,3,For Rent,House,Missing,Nairobi,Westlands,2022-09-11 11:27:00
10909,80000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-09-11 15:29:00
10910,65000.0,1,2,2.0,0,1,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 17:35:00
10911,65000.0,3,3,3.0,0,1,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-09-11 21:05:00
10912,110000.0,1,1,1.0,1,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-11 06:00:00
10913,140000.0,2,2,2.0,1,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-11 06:10:00
10918,85000.0,1,1,1.0,1,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-10-11 07:38:00
10919,25000.0,3,3,3.0,0,0,0,2,For Rent,House,Missing,Kiambu,Kikuyu,2022-10-11 07:38:00
10920,190000.0,4,3,3.0,1,0,0,3,For Rent,Apartment,Missing,Nairobi,Parklands,2022-10-11 07:48:00
10923,230000.0,4,4,5.0,0,0,0,4,For Rent,House,Townhouse,Nairobi,Westlands,2022-10-11 08:10:00
10924,22000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kasarani,2022-10-11 08:17:00
10926,225000.0,5,3,4.0,0,0,0,3,For Rent,House,Townhouse,Nairobi,Westlands,2022-10-11 08:25:00
10928,65000.0,1,2,2.0,0,0,0,3,For Rent,Apartment,Mini Flat,Nairobi,Westlands,2022-10-11 09:03:00
10934,35000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kileleshwa,2022-10-11 10:40:00
10937,30000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Westlands,2022-10-11 11:48:00
10944,130000.0,4,4,4.0,0,0,0,4,For Rent,House,Townhouse,Kiambu,Thika,2022-10-11 13:52:00
10946,220000.0,2,2,2.0,1,0,0,1,For Rent,Apartment,Missing,Nairobi,Lavington,2022-10-11 15:23:00
10948,80000.0,2,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-10-11 16:39:00
10951,14000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kiambu,Juja,2022-11-11 09:20:00
10957,18000.0,3,2,2.0,0,1,0,2,For Rent,House,Missing,Kiambu,Ruiru,2022-11-11 11:57:00
10960,250000.0,4,4,0.0,0,0,0,0,For Rent,House,Missing,Mombasa,Nyali,2022-11-11 16:18:00
10962,90000.0,2,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-11 20:42:00
10963,100000.0,2,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-11-11 20:48:00
10964,90000.0,2,3,3.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-11 20:54:00
10967,20000.0,3,5,2.0,0,1,0,5,For Rent,House,Missing,Kiambu,Ruiru,2022-12-11 08:54:00
10968,50000.0,1,1,1.0,0,1,0,1,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-12-11 09:27:00
10972,200000.0,4,3,3.0,0,0,0,3,For Rent,House,Townhouse,Nairobi,Karen,2022-11-13 11:30:00
10989,150000.0,2,2,2.0,1,1,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-14 13:32:00
10990,42000.0,2,3,3.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-14 22:02:00
10991,42000.0,2,3,3.0,0,0,0,1,For Rent,House,Detached Bungalow,Nairobi,Kilimani,2022-11-14 22:08:00
10992,20000.0,1,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-14 22:20:00
10993,20000.0,1,2,2.0,0,0,0,1,For Rent,House,Detached Duplex,Nairobi,Westlands,2022-11-14 22:23:00
10994,65000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-14 22:29:00
10995,65000.0,3,4,4.0,0,0,0,2,For Rent,House,Detached Bungalow,Nairobi,Kileleshwa,2022-11-14 22:36:00
10996,40000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Karen,2022-11-14 22:41:00
10997,40000.0,3,4,4.0,0,0,0,2,For Rent,House,Detached Duplex,Nairobi,Karen,2022-11-14 23:50:00
10998,18000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kasarani,2022-11-15 07:20:00
10999,18000.0,2,2,2.0,0,0,0,1,For Rent,House,Detached Bungalow,Nairobi,Kasarani,2022-11-15 07:23:00
11009,200000.0,2,2,3.0,1,1,0,0,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-15 10:40:00
11011,45000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Westlands,2022-11-15 11:06:00
11013,20000.0,1,1,1.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-15 11:12:00
11014,70000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-15 11:18:00
11015,50000.0,1,1,1.0,1,0,0,1,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-15 11:24:00
11023,30000.0,1,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-16 06:57:00
11024,30000.0,1,2,2.0,0,0,0,1,For Rent,House,Detached Bungalow,Nairobi,Kilimani,2022-11-16 07:01:00
11027,85000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Mombasa,Nyali,2022-11-16 08:34:00
11050,90000.0,3,3,0.0,0,0,0,0,For Rent,House,Missing,Mombasa,Nyali,2022-11-16 14:27:00
11052,85000.0,3,3,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-16 19:52:00
11053,250000.0,5,5,6.0,0,0,0,4,For Rent,House,Townhouse,Nairobi,Kitisuru,2022-11-16 20:03:00
11054,120000.0,3,3,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-16 20:24:00
11055,155000.0,4,4,5.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-16 21:14:00
11056,50000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-17 05:44:00
11058,20000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kasarani,2022-11-17 07:56:00
11059,30000.0,3,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Nairobi West,2022-11-17 08:11:00
11061,9000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kajiado,Kitengela,2022-11-17 08:40:00
11062,32000.0,3,0,3.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Embakasi,2022-11-17 08:42:00
11064,230000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-17 09:13:00
11065,55000.0,2,0,2.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Nairobi West,2022-11-17 09:16:00
11066,10000.0,1,0,1.0,0,0,0,0,For Rent,House,Missing,Nairobi,Mugumo-Ini (Langata),2022-11-17 09:23:00
11068,120000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-17 09:44:00
11069,15000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kiambu,Ruiru,2022-11-17 10:00:00
11070,9000.0,1,1,1.0,0,0,0,2,For Rent,House,Missing,Kiambu,Thika,2022-11-17 10:06:00
11071,50000.0,3,3,3.0,0,0,0,4,For Rent,House,Missing,Nairobi,Lavington,2022-11-17 10:21:00
11073,48000.0,3,3,3.0,0,0,0,4,For Rent,House,Missing,Nairobi,Kileleshwa,2022-11-17 10:55:00
11076,250000.0,4,4,0.0,0,0,0,0,For Rent,House,Missing,Mombasa,Nyali,2022-11-17 12:46:00
11092,90000.0,4,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-11-17 20:31:00
11094,170000.0,3,3,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-17 22:34:00
11095,90000.0,3,4,0.0,0,0,0,2,For Rent,Apartment,Missing,Mombasa,Nyali,2022-11-17 23:28:00
11096,25000.0,2,2,2.0,0,0,0,3,For Rent,House,Missing,Mombasa,Nyali,2022-11-18 08:02:00
11100,10000.0,1,1,1.0,0,0,0,2,For Rent,House,Missing,Kajiado,Ongata Rongai,2022-11-18 09:17:00
11103,15000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Westlands,2022-11-18 09:44:00
11107,110000.0,4,4,4.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-18 11:04:00
11108,25000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Parklands,2022-11-18 11:06:00
11110,320000.0,5,5,0.0,0,0,0,0,For Rent,House,Missing,Mombasa,Nyali,2022-11-18 11:24:00
11115,80000.0,3,3,2.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-18 12:29:00
11116,125000.0,5,4,4.0,0,0,0,3,For Rent,House,Terraced Duplex,Nairobi,Kileleshwa,2022-11-18 12:45:00
11135,130000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-19 07:39:00
11138,45000.0,3,3,3.0,0,0,0,3,For Rent,House,Missing,Nairobi,Westlands,2022-11-19 08:17:00
11139,10000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Kasarani,2022-11-19 08:45:00
11140,135000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-19 09:27:00
11145,16000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Embakasi,2022-11-19 10:57:00
11153,47000.0,3,3,3.0,0,1,0,2,For Rent,Apartment,Missing,Kiambu,Thika,2022-11-19 16:43:00
11155,14000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kajiado,Ngong,2022-11-20 08:55:00
11156,23000.0,3,2,2.0,0,0,0,2,For Rent,House,Missing,Kiambu,Kikuyu,2022-11-20 09:06:00
11162,25000.0,4,4,4.0,0,1,0,5,For Rent,House,Missing,Kiambu,Ruiru,2022-11-20 11:23:00
11164,75000.0,3,3,3.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-20 16:04:00
11196,105000.0,2,2,2.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-22 07:54:00
11197,32000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Karen,2022-11-22 08:00:00
11198,250000.0,4,4,5.0,0,0,0,4,For Rent,House,Missing,Nairobi,Lavington,2022-11-22 08:06:00
11202,140000.0,2,2,2.0,1,1,0,2,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-22 09:57:00
11204,250000.0,4,5,5.0,0,1,0,4,For Rent,House,Missing,Nairobi,Westlands,2022-11-22 10:55:00
11208,18000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kasarani,2022-11-22 14:20:00
11209,18000.0,2,2,2.0,0,0,0,1,For Rent,House,Missing,Nairobi,Kasarani,2022-11-22 14:23:00
11212,25000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Nairobi West,2022-11-22 14:35:00
11213,25000.0,2,2,2.0,0,0,0,1,For Rent,House,Missing,Nairobi,Nairobi West,2022-11-22 14:42:00
11214,60000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-22 14:47:00
11215,350000.0,4,5,6.0,0,0,0,3,For Rent,House,Missing,Nairobi,Lavington,2022-11-22 14:50:00
11216,60000.0,3,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Lavington,2022-11-22 14:52:00
11219,15000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Parklands,2022-11-23 07:40:00
11221,40000.0,2,3,3.0,0,0,0,0,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-23 07:51:00
11222,40000.0,2,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Westlands,2022-11-23 07:56:00
11226,22000.0,1,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-23 08:13:00
11227,14000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kiambu,Thika,2022-11-23 08:15:00
11228,22000.0,1,2,2.0,0,0,0,1,For Rent,House,Missing,Nairobi,Westlands,2022-11-23 08:15:00
11229,42000.0,3,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Karen,2022-11-23 08:21:00
11230,42000.0,3,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Karen,2022-11-23 08:29:00
11233,8000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Mombasa,Bamburi,2022-11-23 09:01:00
11239,100000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-23 10:06:00
11241,15000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kajiado,Ongata Rongai,2022-11-23 10:20:00
11245,50000.0,3,3,2.0,0,0,0,3,For Rent,House,Missing,Nairobi,Kileleshwa,2022-11-23 11:40:00
11246,22000.0,3,2,2.0,0,0,0,3,For Rent,House,Missing,Kiambu,Ruiru,2022-11-23 12:01:00
11249,9000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kajiado,Kitengela,2022-11-23 12:54:00
11251,30000.0,3,3,3.0,0,1,0,3,For Rent,House,Detached Bungalow,Mombasa,Nyali,2022-11-23 15:04:00
11252,70000.0,2,2,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-23 16:24:00
11256,200000.0,6,6,6.0,0,0,0,3,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-23 16:38:00
11296,65000.0,1,2,2.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-24 14:47:00
11297,110000.0,2,3,3.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Kileleshwa,2022-11-24 14:54:00
11301,135000.0,3,3,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Karen,2022-11-24 15:41:00
11318,55000.0,2,2,2.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-24 18:14:00
11347,10000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Mugumo-Ini (Langata),2022-11-25 06:50:00
11350,8000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kajiado,Ongata Rongai,2022-11-25 07:03:00
11351,90000.0,3,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-11-25 07:11:00
11352,28000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Westlands,2022-11-25 07:15:00
11370,6000.0,2,3,3.0,1,0,0,1,For Rent,Apartment,Missing,Mombasa,Nyali,2022-11-25 10:48:00
11371,106000.0,4,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kileleshwa,2022-11-25 10:51:00
11389,350000.0,5,5,5.0,0,0,0,6,For Rent,House,Missing,Nairobi,Karen,2022-11-25 15:04:00
11391,150000.0,4,4,0.0,0,0,0,0,For Rent,House,Missing,Mombasa,Nyali,2022-11-25 15:39:00
11400,16000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Kiambu,Ruiru,2022-11-26 08:23:00
11402,25000.0,3,2,2.0,0,0,0,3,For Rent,House,Missing,Kajiado,Kitengela,2022-11-26 08:47:00
11408,150000.0,3,3,3.0,0,1,0,2,For Rent,Apartment,Missing,Nairobi,Parklands,2022-11-26 11:21:00
11415,200000.0,4,4,4.0,0,0,0,0,For Rent,House,Townhouse,Nairobi,Westlands,2022-11-26 19:14:00
11418,50000.0,4,3,3.0,0,0,0,3,For Rent,House,Missing,Mombasa,Nyali,2022-11-27 10:42:00
11424,100000.0,4,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-27 19:37:00
11425,90000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-27 19:39:00
11426,100000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-27 19:44:00
11427,60500.0,2,2,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-27 19:47:00
11436,18000.0,2,2,2.0,0,0,0,2,For Rent,House,Missing,Nairobi,Kasarani,2022-11-28 07:53:00
11437,8000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kajiado,Ngong,2022-11-28 08:08:00
11438,40000.0,3,2,2.0,0,0,0,3,For Rent,House,Missing,Nairobi,Parklands,2022-11-28 08:35:00
11439,8000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kiambu,Juja,2022-11-28 09:15:00
11440,50000.0,3,2,3.0,0,0,0,3,For Rent,House,Missing,Nairobi,Westlands,2022-11-28 09:28:00
11445,25000.0,2,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Mombasa,Nyali,2022-11-28 16:22:00
11449,5000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Kiambu,Juja,2022-11-29 08:02:00
11450,20000.0,2,2,2.0,0,0,0,3,For Rent,House,Missing,Nairobi,Nairobi West,2022-11-29 08:12:00
11451,110000.0,3,3,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-29 08:31:00
11452,85000.0,3,3,3.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-29 08:35:00
11454,150000.0,2,2,2.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-29 08:47:00
11455,160000.0,4,4,4.0,0,0,0,2,For Rent,Apartment,Missing,Nairobi,Lavington,2022-11-29 08:50:00
11456,150000.0,2,2,2.0,1,0,0,2,For Rent,Apartment,Missing,Nairobi,Westlands,2022-11-29 09:15:00
11457,120000.0,1,1,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Kilimani,2022-11-29 09:20:00
11461,300000.0,4,3,5.0,0,1,0,10,For Rent,House,Townhouse,Nairobi,Karen,2022-11-29 09:37:00
11463,170000.0,3,2,4.0,0,1,0,2,For Rent,House,Townhouse,Nairobi,Karen,2022-11-29 09:46:00
11464,50000.0,2,2,1.0,0,0,0,1,For Rent,Apartment,Missing,Nairobi,Nairobi Central,2022-11-29 09:48:00
11465,100000.0,3,3,3.0,0,0,0,2,For Rent,House,Missing,Nairobi,Westlands,2022-11-29 09:55:00
11472,10000.0,0,1,1.0,0,1,0,0,For Rent,Apartment,Bedsitter (Single Room),Nairobi,Karen,2022-11-29 13:59:00
11473,130000.0,2,2,2.0,1,1,1,2,For Rent,Apartment,Missing,Mombasa,Nyali,2022-11-29 15:05:00
11474,55000.0,1,2,2.0,0,1,0,2,For Rent,Apartment,Mini Flat,Nairobi,Kileleshwa,2022-11-29 15:13:00
11479,45000.0,3,3,3.0,0,0,0,2,For Rent,House,Detached Bungalow,Kiambu,Ruiru,2022-11-29 23:23:00
11481,48000.0,3,2,2.0,0,0,0,3,For Rent,House,Missing,Nairobi,Kileleshwa,2022-11-30 08:07:00
11483,15000.0,1,1,1.0,0,0,0,1,For Rent,House,Missing,Nairobi,Nairobi West,2022-11-30 08:43:00
